t; x; y; theta
56026412.220000; 0.00; -0.04; 0.25
56042387.364000; 0.00; -0.04; 0.25
56057690.497000; 0.00; -0.04; 0.25
56075882.334000; 0.00; -0.04; 0.25
56091287.574000; 0.00; -0.04; 0.25
56106588.331000; 0.00; -0.04; 0.25
56122055.311000; 0.00; -0.04; 0.25
56138062.513000; 0.00; -0.04; 0.25
56154608.750000; 0.00; -0.04; 0.25
56170015.177000; 0.00; -0.04; 0.25
56186905.732000; 0.00; -0.04; 0.25
56202578.115000; 0.00; -0.04; 0.25
56218474.898000; 0.00; -0.04; 0.25
56234473.789000; 0.00; -0.04; 0.25
56249603.575000; 0.00; -0.04; 0.25
56265822.117000; 0.00; -0.04; 0.25
56281285.534000; 0.00; -0.04; 0.25
56298518.032000; 0.00; -0.04; 0.25
56313809.291000; 0.00; -0.04; 0.25
56332499.795000; 0.00; -0.04; 0.25
56345511.435000; 0.00; -0.04; 0.25
56364712.478000; 0.00; -0.04; 0.25
56379968.118000; 0.00; -0.04; 0.25
56395683.244000; 0.00; -0.04; 0.25
56411599.024000; 0.00; -0.04; 0.25
56427369.953000; 0.00; -0.04; 0.25
56442436.812000; 0.00; -0.04; 0.25
56458407.208000; 0.00; -0.04; 0.25
56474636.435000; 0.00; -0.04; 0.25
56490618.704000; 0.00; -0.04; 0.25
56505493.220000; 0.00; -0.04; 0.25
56524008.003000; 0.00; -0.04; 0.25
56540532.869000; 0.00; -0.04; 0.25
56555491.683000; 0.00; -0.04; 0.25
56571306.543000; 0.00; -0.04; 0.25
56586623.922000; 0.00; -0.04; 0.25
56602456.591000; 0.00; -0.04; 0.25
56617630.307000; 0.00; -0.04; 0.25
56635071.770000; 0.00; -0.04; 0.25
56649972.407000; 0.00; -0.04; 0.25
56665530.809000; 0.00; -0.04; 0.25
56685470.354000; 0.00; -0.04; 0.25
56698436.876000; 0.00; -0.04; 0.25
56714243.424000; 0.00; -0.04; 0.25
56730668.556000; 0.00; -0.04; 0.25
56746336.190000; 0.00; -0.04; 0.25
56761987.202000; 0.00; -0.04; 0.25
56777784.251000; 0.00; -0.04; 0.25
56794002.793000; 0.00; -0.04; 0.25
56809852.084000; 0.00; -0.04; 0.25
56825707.311000; 0.00; -0.04; 0.25
56842392.463000; 0.00; -0.04; 0.25
56858448.344000; 0.00; -0.04; 0.25
56874792.740000; 0.00; -0.04; 0.25
56890165.923000; 0.00; -0.04; 0.25
56906284.731000; 0.00; -0.04; 0.25
56922638.625000; 0.00; -0.04; 0.25
56937674.614000; 0.00; -0.04; 0.25
56953859.912000; 0.00; -0.04; 0.25
56969354.199000; 0.00; -0.04; 0.25
56988817.637000; 0.00; -0.04; 0.25
57004455.588000; 0.00; -0.04; 0.25
57019758.720000; 0.00; -0.04; 0.25
57035578.329000; 0.00; -0.04; 0.25
57049862.756000; 0.00; -0.04; 0.25
57065757.164000; 0.00; -0.04; 0.25
57082272.531000; 0.00; -0.04; 0.25
57097437.936000; 0.00; -0.04; 0.25
57113750.275000; 0.00; -0.04; 0.25
57129163.826000; 0.00; -0.04; 0.25
57145607.955000; 0.00; -0.04; 0.25
57162072.268000; 0.00; -0.04; 0.25
57178055.724000; 0.00; -0.04; 0.25
57194235.085000; 0.00; -0.04; 0.25
57209862.351000; 0.00; -0.04; 0.25
57228609.845000; 0.00; -0.04; 0.25
57244022.209000; 0.00; -0.04; 0.25
57260250.249000; 0.00; -0.04; 0.25
57273574.149000; 0.00; -0.04; 0.25
57290066.958000; 0.00; -0.04; 0.25
57306715.303000; 0.00; -0.04; 0.25
57322466.047000; 0.00; -0.04; 0.25
57338470.875000; 0.00; -0.04; 0.25
57354580.185000; 0.00; -0.04; 0.25
57370694.244000; 0.00; -0.04; 0.25
57386707.383000; 0.00; -0.04; 0.25
57401642.451000; 0.00; -0.04; 0.25
57420718.828000; 0.00; -0.04; 0.25
57436319.973000; 0.00; -0.04; 0.25
57449817.219000; 0.00; -0.04; 0.25
57465539.469000; 0.00; -0.04; 0.25
57481635.718000; 0.00; -0.04; 0.25
57497039.771000; 0.00; -0.04; 0.25
57515074.885000; 0.00; -0.04; 0.25
57529990.956000; 0.00; -0.04; 0.25
57545393.822000; 0.00; -0.04; 0.25
57561391.525000; 0.00; -0.04; 0.25
57579979.921000; 0.00; -0.04; 0.25
57595748.476000; 0.00; -0.04; 0.25
57609885.678000; 0.00; -0.04; 0.25
57627596.658000; 0.00; -0.04; 0.25
57642352.444000; 0.00; -0.04; 0.25
57658188.674000; 0.00; -0.04; 0.25
57674378.721000; 0.00; -0.04; 0.25
57689301.916000; 0.00; -0.04; 0.25
57707188.617000; 0.00; -0.04; 0.25
57721978.835000; 0.00; -0.04; 0.25
57737418.506000; 0.00; -0.04; 0.25
57755621.029000; 0.00; -0.04; 0.25
57772451.032000; 0.00; -0.04; 0.25
57787849.148000; 0.00; -0.04; 0.25
57803603.455000; 0.00; -0.04; 0.25
57819253.279000; 0.00; -0.04; 0.25
57834624.087000; 0.00; -0.04; 0.25
57849476.044000; 0.00; -0.04; 0.25
57866333.355000; 0.00; -0.04; 0.25
57881990.303000; 0.00; -0.04; 0.25
57897203.200000; 0.00; -0.04; 0.25
57916133.539000; 0.00; -0.04; 0.25
57931877.160000; 0.00; -0.04; 0.25
57946768.298000; 0.00; -0.04; 0.25
57961503.900000; 0.00; -0.04; 0.25
57978104.753000; 0.00; -0.04; 0.25
57995499.911000; 0.00; -0.04; 0.25
58009667.982000; 0.00; -0.04; 0.25
58027159.311000; 0.00; -0.04; 0.25
58041473.421000; 0.00; -0.04; 0.25
58058880.452000; 0.00; -0.04; 0.25
58073632.676000; 0.00; -0.04; 0.25
58089572.202000; 0.00; -0.04; 0.25
58108065.614000; 0.00; -0.04; 0.25
58122456.898000; 0.00; -0.04; 0.25
58137902.506000; 0.00; -0.04; 0.25
58153525.023000; 0.00; -0.04; 0.25
58170090.257000; 0.00; -0.04; 0.25
58185647.471000; 0.00; -0.04; 0.25
58203530.610000; 0.00; -0.04; 0.25
58218275.710000; 0.00; -0.04; 0.25
58234236.608000; 0.00; -0.04; 0.25
58249250.038000; 0.00; -0.04; 0.25
58267504.802000; 0.00; -0.04; 0.25
58283553.560000; 0.00; -0.04; 0.25
58298242.857000; 0.00; -0.04; 0.25
58313611.291000; 0.00; -0.04; 0.25
58329072.334000; 0.00; -0.04; 0.25
58345810.914000; 0.00; -0.04; 0.25
58361813.367000; 0.00; -0.04; 0.25
58377548.677000; 0.00; -0.04; 0.25
58394311.002000; 0.00; -0.04; 0.25
58409602.262000; 0.00; -0.04; 0.25
58426238.734000; 0.00; -0.04; 0.25
58441762.704000; 0.00; -0.04; 0.25
58458887.157000; 0.00; -0.04; 0.25
58474506.111000; 0.00; -0.04; 0.25
58489676.265000; 0.00; -0.04; 0.25
58505323.715000; 0.00; -0.04; 0.25
58524587.686000; 0.00; -0.04; 0.25
58540118.780000; 0.00; -0.04; 0.25
58555539.455000; 0.00; -0.04; 0.25
58570403.285000; 0.00; -0.04; 0.25
58585457.084000; 0.00; -0.04; 0.25
58603970.680000; 0.00; -0.04; 0.25
58618357.215000; 0.00; -0.04; 0.25
58633356.398000; 0.00; -0.04; 0.25
