t; x; y; theta
25522475.619000; 0.07; 0.00; 0.00
25538836.637000; 0.07; 0.00; 0.00
25554744.105000; 0.06; 0.00; 0.00
25570767.930000; 0.06; 0.00; 0.00
25586480.681000; 0.06; 0.00; 0.00
25602836.950000; 0.05; 0.00; 0.00
25618497.460000; 0.05; 0.00; 0.00
25634555.716000; 0.05; 0.00; 0.00
25650527.299000; 0.04; 0.00; 0.00
25666339.783000; 0.04; 0.00; 0.00
25683010.687000; 0.04; 0.00; 0.00
25699669.718000; 0.03; 0.00; 0.00
25714503.865000; 0.03; 0.00; 0.00
25729886.547000; 0.03; 0.00; 0.00
25748701.717000; 0.02; 0.00; 0.00
25763533.491000; 0.02; 0.00; 0.00
25778349.829000; 0.02; 0.00; 0.00
25794089.888000; 0.01; 0.00; 0.00
25810444.970000; 0.01; 0.00; 0.00
25826002.184000; 0.01; 0.00; 0.00
25844413.672000; 0.00; 0.00; 0.00
25859082.785000; -0.00; 0.00; 0.00
25875165.975000; -0.01; 0.00; 0.00
25890738.624000; -0.01; 0.00; 0.00
25906497.680000; -0.01; 0.00; 0.00
25922584.432000; -0.02; 0.00; 0.00
25938820.783000; -0.02; 0.00; 0.00
25954330.505000; -0.02; 0.00; 0.00
25973548.171000; -0.03; 0.00; 0.00
25989328.599000; -0.03; 0.00; 0.00
26004754.023000; -0.03; 0.00; 0.00
26020200.818000; -0.04; 0.00; 0.00
26036190.211000; -0.04; 0.00; 0.00
26052755.445000; -0.04; 0.00; 0.00
26068507.377000; -0.05; 0.00; 0.00
26084386.350000; -0.05; 0.00; 0.00
26100752.118000; -0.06; 0.00; 0.00
26115934.145000; -0.06; 0.00; 0.00
26132210.864000; -0.06; 0.00; 0.00
26147496.187000; -0.07; 0.00; 0.00
26162552.360000; -0.07; 0.00; 0.00
26178133.321000; -0.07; 0.00; 0.00
26194150.022000; -0.08; 0.00; 0.00
26209742.855000; -0.08; 0.00; 0.00
26226195.295000; -0.08; 0.00; 0.00
26241976.910000; -0.09; 0.00; 0.00
26258740.423000; -0.09; 0.00; 0.00
26274552.908000; -0.09; 0.00; 0.00
26290430.694000; -0.10; 0.00; 0.00
26305511.801000; -0.10; 0.00; 0.00
26324102.571000; -0.10; 0.00; 0.00
26340538.389000; -0.10; 0.00; 0.00
26356449.420000; -0.10; 0.00; 0.00
26371792.920000; -0.09; 0.00; 0.00
26388662.103000; -0.09; 0.00; 0.00
26404506.645000; -0.09; 0.00; 0.00
26420199.212000; -0.08; 0.00; 0.00
26435520.154000; -0.08; 0.00; 0.00
26451565.349000; -0.08; 0.00; 0.00
26467361.212000; -0.07; 0.00; 0.00
26483341.106000; -0.07; 0.00; 0.00
26499554.898000; -0.07; 0.00; 0.00
26516089.262000; -0.06; 0.00; 0.00
26532088.153000; -0.06; 0.00; 0.00
26547146.701000; -0.06; 0.00; 0.00
26562610.119000; -0.05; 0.00; 0.00
26578643.442000; -0.05; 0.00; 0.00
26594736.129000; -0.05; 0.00; 0.00
26610450.068000; -0.05; 0.00; 0.00
26626073.772000; -0.04; 0.00; 0.00
26642370.675000; -0.04; 0.00; 0.00
26658526.290000; -0.04; 0.00; 0.00
26674456.317000; -0.03; 0.00; 0.00
26691028.675000; -0.03; 0.00; 0.00
26706804.353000; -0.03; 0.00; 0.00
26722340.196000; -0.02; 0.00; 0.00
26738697.653000; -0.02; 0.00; 0.00
26754570.689000; -0.02; 0.00; 0.00
26773261.193000; -0.01; 0.00; 0.00
26788428.973000; -0.01; 0.00; 0.00
26804024.181000; -0.01; 0.00; 0.00
26820265.282000; -0.00; 0.00; 0.00
26835630.154000; -0.00; 0.00; 0.00
26852705.927000; 0.00; 0.00; 0.00
26868339.129000; 0.01; 0.00; 0.00
26884486.433000; 0.01; 0.00; 0.00
26899871.489000; 0.01; 0.00; 0.00
26915517.751000; 0.02; 0.00; 0.00
26931215.067000; 0.02; 0.00; 0.00
26946925.444000; 0.02; 0.00; 0.00
26962112.221000; 0.03; 0.00; 0.00
26977953.200000; 0.03; 0.00; 0.00
26996709.006000; 0.03; 0.00; 0.00
27012576.106000; 0.04; 0.00; 0.00
27027925.543000; 0.04; 0.00; 0.00
27043754.650000; 0.04; 0.00; 0.00
27059189.573000; 0.04; 0.00; 0.00
27075029.365000; 0.05; 0.00; 0.00
27090772.986000; 0.05; 0.00; 0.00
27106444.182000; 0.05; 0.00; 0.00
27122402.704000; 0.06; 0.00; 0.00
27138621.246000; 0.06; 0.00; 0.00
27154337.559000; 0.06; 0.00; 0.00
27170430.247000; 0.07; 0.00; 0.00
27186678.471000; 0.07; 0.00; 0.00
27202556.257000; 0.07; 0.00; 0.00
27218576.520000; 0.08; 0.00; 0.00
27235024.211000; 0.08; 0.00; 0.00
27250365.336000; 0.08; 0.00; 0.00
27266414.094000; 0.09; 0.00; 0.00
27282701.499000; 0.09; 0.00; 0.00
27298496.174000; 0.09; 0.00; 0.00
27313941.783000; 0.10; 0.00; 0.00
27332591.918000; 0.09; 0.00; 0.00
27347534.111000; 0.09; 0.00; 0.00
27362424.062000; 0.09; 0.00; 0.00
27377874.419000; 0.09; 0.00; 0.00
27394373.164000; 0.08; 0.00; 0.00
27410425.484000; 0.08; 0.00; 0.00
27426601.283000; 0.08; 0.00; 0.00
27442384.085000; 0.07; 0.00; 0.00
27458260.683000; 0.07; 0.00; 0.00
27474178.838000; 0.07; 0.00; 0.00
27490410.440000; 0.07; 0.00; 0.00
27506334.531000; 0.06; 0.00; 0.00
27523290.387000; 0.06; 0.00; 0.00
27538314.503000; 0.06; 0.00; 0.00
27554425.000000; 0.05; 0.00; 0.00
27570726.653000; 0.05; 0.00; 0.00
27586527.265000; 0.05; 0.00; 0.00
27602463.229000; 0.05; 0.00; 0.00
27620272.755000; 0.04; 0.00; 0.00
27636665.830000; 0.04; 0.00; 0.00
27652122.124000; 0.04; 0.00; 0.00
27667422.881000; 0.03; 0.00; 0.00
27682528.921000; 0.03; 0.00; 0.00
27698438.765000; 0.03; 0.00; 0.00
27715091.859000; 0.03; 0.00; 0.00
27730524.407000; 0.02; 0.00; 0.00
27746315.520000; 0.02; 0.00; 0.00
27762336.970000; 0.02; 0.00; 0.00
27778206.445000; 0.01; 0.00; 0.00
27793776.720000; 0.01; 0.00; 0.00
27810336.017000; 0.01; 0.00; 0.00
27825932.413000; 0.01; 0.00; 0.00
27842454.904000; 0.00; 0.00; 0.00
27858794.550000; -0.00; 0.00; 0.00
27874749.511000; -0.00; 0.00; 0.00
27891102.218000; -0.01; 0.00; 0.00
27906841.090000; -0.01; 0.00; 0.00
27921935.257000; -0.01; 0.00; 0.00
27937564.897000; -0.01; 0.00; 0.00
27955348.302000; -0.02; 0.00; 0.00
27970404.475000; -0.02; 0.00; 0.00
27986431.862000; -0.02; 0.00; 0.00
28002703.832000; -0.03; 0.00; 0.00
28018528.189000; -0.03; 0.00; 0.00
28037485.836000; -0.03; 0.00; 0.00
28053363.622000; -0.04; 0.00; 0.00
28066457.186000; -0.04; 0.00; 0.00
28082704.223000; -0.04; 0.00; 0.00
28098344.549000; -0.04; 0.00; 0.00
28114533.408000; -0.05; 0.00; 0.00
28130694.959000; -0.05; 0.00; 0.00
28146700.974000; -0.05; 0.00; 0.00
28162254.627000; -0.05; 0.00; 0.00
28177785.721000; -0.06; 0.00; 0.00
28194469.685000; -0.06; 0.00; 0.00
28210354.595000; -0.06; 0.00; 0.00
28225747.962000; -0.07; 0.00; 0.00
28242152.910000; -0.07; 0.00; 0.00
28260125.096000; -0.07; 0.00; 0.00
28275074.413000; -0.08; 0.00; 0.00
28290759.856000; -0.08; 0.00; 0.00
28306233.959000; -0.08; 0.00; 0.00
28323506.825000; -0.08; 0.00; 0.00
28339337.119000; -0.08; 0.00; 0.00
28355489.172000; -0.08; 0.00; 0.00
28371382.393000; -0.07; 0.00; 0.00
28387495.265000; -0.07; 0.00; 0.00
28404214.848000; -0.07; 0.00; 0.00
28420528.374000; -0.07; 0.00; 0.00
28436178.198000; -0.06; 0.00; 0.00
28451621.432000; -0.06; 0.00; 0.00
28467411.358000; -0.06; 0.00; 0.00
28484095.322000; -0.06; 0.00; 0.00
28499486.314000; -0.05; 0.00; 0.00
28514674.278000; -0.05; 0.00; 0.00
28530713.537000; -0.05; 0.00; 0.00
28546320.618000; -0.05; 0.00; 0.00
28562311.198000; -0.04; 0.00; 0.00
28578774.324000; -0.04; 0.00; 0.00
28593806.751000; -0.04; 0.00; 0.00
28610449.160000; -0.04; 0.00; 0.00
28626544.222000; -0.03; 0.00; 0.00
28642595.354000; -0.03; 0.00; 0.00
28657919.858000; -0.03; 0.00; 0.00
28674366.362000; -0.03; 0.00; 0.00
28690094.548000; -0.02; 0.00; 0.00
28706421.134000; -0.02; 0.00; 0.00
28722323.853000; -0.02; 0.00; 0.00
28740608.300000; -0.02; 0.00; 0.00
28756486.086000; -0.01; 0.00; 0.00
28772292.634000; -0.01; 0.00; 0.00
28787693.125000; -0.01; 0.00; 0.00
28803027.127000; -0.01; 0.00; 0.00
28818486.983000; -0.00; 0.00; 0.00
28834343.398000; -0.00; 0.00; 0.00
28850469.330000; 0.00; 0.00; 0.00
28866711.618000; 0.00; 0.00; 0.00
28882044.432000; 0.01; 0.00; 0.00
28898278.409000; 0.01; 0.00; 0.00
28914745.097000; 0.01; 0.00; 0.00
28930303.499000; 0.01; 0.00; 0.00
28946505.418000; 0.02; 0.00; 0.00
28962712.087000; 0.02; 0.00; 0.00
28978314.419000; 0.02; 0.00; 0.00
28993533.253000; 0.02; 0.00; 0.00
29010362.068000; 0.03; 0.00; 0.00
29025981.022000; 0.03; 0.00; 0.00
29042465.519000; 0.03; 0.00; 0.00
29058200.829000; 0.04; 0.00; 0.00
29074253.149000; 0.04; 0.00; 0.00
29090432.510000; 0.04; 0.00; 0.00
29107534.404000; 0.04; 0.00; 0.00
29123539.231000; 0.05; 0.00; 0.00
29139172.433000; 0.05; 0.00; 0.00
29155287.680000; 0.05; 0.00; 0.00
29171566.774000; 0.05; 0.00; 0.00
29187037.316000; 0.06; 0.00; 0.00
29202411.686000; 0.06; 0.00; 0.00
29218496.062000; 0.06; 0.00; 0.00
29234314.483000; 0.06; 0.00; 0.00
29250315.749000; 0.07; 0.00; 0.00
29266577.034000; 0.07; 0.00; 0.00
29283188.572000; 0.07; 0.00; 0.00
29298794.466000; 0.07; 0.00; 0.00
29314460.913000; 0.08; 0.00; 0.00
29330424.184000; 0.07; 0.00; 0.00
29346962.110000; 0.07; 0.00; 0.00
29362393.471000; 0.07; 0.00; 0.00
29377783.276000; 0.07; 0.00; 0.00
29395816.015000; 0.07; 0.00; 0.00
29412353.941000; 0.06; 0.00; 0.00
29428406.260000; 0.06; 0.00; 0.00
29444183.126000; 0.06; 0.00; 0.00
29459828.201000; 0.06; 0.00; 0.00
29475369.981000; 0.05; 0.00; 0.00
29491311.881000; 0.05; 0.00; 0.00
29507544.670000; 0.05; 0.00; 0.00
29523379.714000; 0.05; 0.00; 0.00
29539439.157000; 0.05; 0.00; 0.00
29556092.251000; 0.04; 0.00; 0.00
29571458.310000; 0.04; 0.00; 0.00
29586488.363000; 0.04; 0.00; 0.00
29603616.378000; 0.04; 0.00; 0.00
29619523.847000; 0.03; 0.00; 0.00
29636347.912000; 0.03; 0.00; 0.00
29652774.232000; 0.03; 0.00; 0.00
29669160.183000; 0.03; 0.00; 0.00
29682357.042000; 0.03; 0.00; 0.00
29698482.974000; 0.02; 0.00; 0.00
29717507.110000; 0.02; 0.00; 0.00
29729634.210000; 0.02; 0.00; 0.00
29746251.685000; 0.02; 0.00; 0.00
29762495.160000; 0.01; 0.00; 0.00
29777941.956000; 0.01; 0.00; 0.00
29794196.116000; 0.01; 0.00; 0.00
29810009.788000; 0.01; 0.00; 0.00
29825625.181000; 0.01; 0.00; 0.00
29842119.176000; 0.00; 0.00; 0.00
29858093.134000; 0.00; 0.00; 0.00
29874128.831000; -0.00; 0.00; 0.00
29890472.040000; -0.00; 0.00; 0.00
29906381.883000; -0.01; 0.00; 0.00
29922609.923000; -0.01; 0.00; 0.00
29938334.547000; -0.01; 0.00; 0.00
29954485.413000; -0.01; 0.00; 0.00
29970540.107000; -0.01; 0.00; 0.00
29986520.001000; -0.02; 0.00; 0.00
30005471.711000; -0.02; 0.00; 0.00
30021342.374000; -0.02; 0.00; 0.00
30036711.995000; -0.02; 0.00; 0.00
30052492.422000; -0.03; 0.00; 0.00
30068332.215000; -0.03; 0.00; 0.00
30084716.979000; -0.03; 0.00; 0.00
30101455.559000; -0.03; 0.00; 0.00
30117498.380000; -0.04; 0.00; 0.00
30130448.280000; -0.04; 0.00; 0.00
30146455.482000; -0.04; 0.00; 0.00
30162329.706000; -0.04; 0.00; 0.00
30178436.641000; -0.04; 0.00; 0.00
30194339.361000; -0.05; 0.00; 0.00
30210714.626000; -0.05; 0.00; 0.00
30226324.082000; -0.05; 0.00; 0.00
30242079.576000; -0.05; 0.00; 0.00
30258080.842000; -0.06; 0.00; 0.00
30274065.485000; -0.06; 0.00; 0.00
30290016.884000; -0.06; 0.00; 0.00
30306377.902000; -0.06; 0.00; 0.00
30323471.485000; -0.06; 0.00; 0.00
30339420.509000; -0.06; 0.00; 0.00
30356048.670000; -0.06; 0.00; 0.00
30371591.637000; -0.06; 0.00; 0.00
30388616.357000; -0.06; 0.00; 0.00
30404243.622000; -0.05; 0.00; 0.00
30420178.399000; -0.05; 0.00; 0.00
30436633.214000; -0.05; 0.00; 0.00
30452210.613000; -0.05; 0.00; 0.00
30467726.272000; -0.05; 0.00; 0.00
30483344.039000; -0.04; 0.00; 0.00
30499357.177000; -0.04; 0.00; 0.00
30514576.011000; -0.04; 0.00; 0.00
30530159.346000; -0.04; 0.00; 0.00
30546338.707000; -0.04; 0.00; 0.00
30562328.100000; -0.03; 0.00; 0.00
30577890.063000; -0.03; 0.00; 0.00
30596629.247000; -0.03; 0.00; 0.00
30612719.560000; -0.03; 0.00; 0.00
30628168.730000; -0.03; 0.00; 0.00
30643747.316000; -0.02; 0.00; 0.00
30658872.353000; -0.02; 0.00; 0.00
30675210.812000; -0.02; 0.00; 0.00
30690807.208000; -0.02; 0.00; 0.00
30706461.781000; -0.02; 0.00; 0.00
30722496.291000; -0.02; 0.00; 0.00
30737756.680000; -0.01; 0.00; 0.00
30754035.775000; -0.01; 0.00; 0.00
30770490.589000; -0.01; 0.00; 0.00
30786826.674000; -0.01; 0.00; 0.00
30802482.435000; -0.01; 0.00; 0.00
30818526.443000; -0.00; 0.00; 0.00
30834469.531000; -0.00; 0.00; 0.00
30850515.914000; 0.00; 0.00; 0.00
30866662.030000; 0.00; 0.00; 0.00
30882412.775000; 0.00; 0.00; 0.00
30898519.710000; 0.01; 0.00; 0.00
30917490.418000; 0.01; 0.00; 0.00
30933325.461000; 0.01; 0.00; 0.00
30946496.199000; 0.01; 0.00; 0.00
30962350.239000; 0.01; 0.00; 0.00
30978496.355000; 0.02; 0.00; 0.00
30994336.148000; 0.02; 0.00; 0.00
31010498.887000; 0.02; 0.00; 0.00
31026818.349000; 0.02; 0.00; 0.00
31042846.922000; 0.02; 0.00; 0.00
31058120.372000; 0.02; 0.00; 0.00
31073847.371000; 0.03; 0.00; 0.00
31091661.646000; 0.03; 0.00; 0.00
31106096.861000; 0.03; 0.00; 0.00
31121313.320000; 0.03; 0.00; 0.00
31139752.116000; 0.03; 0.00; 0.00
31155229.781000; 0.04; 0.00; 0.00
31171106.380000; 0.04; 0.00; 0.00
31186148.306000; 0.04; 0.00; 0.00
31202206.562000; 0.04; 0.00; 0.00
31218806.227000; 0.04; 0.00; 0.00
31234420.432000; 0.05; 0.00; 0.00
31250498.873000; 0.05; 0.00; 0.00
31266466.894000; 0.05; 0.00; 0.00
31282487.156000; 0.05; 0.00; 0.00
31298161.914000; 0.05; 0.00; 0.00
31313753.560000; 0.06; 0.00; 0.00
31331753.054000; 0.06; 0.00; 0.00
31347313.831000; 0.05; 0.00; 0.00
31362546.912000; 0.05; 0.00; 0.00
31378481.689000; 0.05; 0.00; 0.00
31394036.529000; 0.05; 0.00; 0.00
31409526.067000; 0.05; 0.00; 0.00
31426065.181000; 0.05; 0.00; 0.00
31442347.837000; 0.04; 0.00; 0.00
31457896.740000; 0.04; 0.00; 0.00
31473675.980000; 0.04; 0.00; 0.00
31491112.694000; 0.04; 0.00; 0.00
31507353.794000; 0.04; 0.00; 0.00
31522484.767000; 0.04; 0.00; 0.00
31540972.243000; 0.03; 0.00; 0.00
31554362.632000; 0.03; 0.00; 0.00
31570444.634000; 0.03; 0.00; 0.00
31586735.601000; 0.03; 0.00; 0.00
31602538.587000; 0.03; 0.00; 0.00
31618512.545000; 0.03; 0.00; 0.00
31634590.985000; 0.02; 0.00; 0.00
31651379.431000; 0.02; 0.00; 0.00
31667258.405000; 0.02; 0.00; 0.00
31683479.321000; 0.02; 0.00; 0.00
31698517.685000; 0.02; 0.00; 0.00
31714463.147000; 0.02; 0.00; 0.00
31730380.114000; 0.02; 0.00; 0.00
31746089.304000; 0.01; 0.00; 0.00
31761493.356000; 0.01; 0.00; 0.00
31780435.568000; 0.01; 0.00; 0.00
31796193.437000; 0.01; 0.00; 0.00
31810579.972000; 0.01; 0.00; 0.00
31826359.212000; 0.01; 0.00; 0.00
31842117.081000; 0.00; 0.00; 0.00
31857956.873000; 0.00; 0.00; 0.00
31874238.342000; 0.00; 0.00; 0.00
31891126.522000; -0.00; 0.00; 0.00
31906515.140000; -0.00; 0.00; 0.00
31922506.907000; -0.00; 0.00; 0.00
31938822.807000; -0.01; 0.00; 0.00
31954549.806000; -0.01; 0.00; 0.00
31970508.329000; -0.01; 0.00; 0.00
31986523.842000; -0.01; 0.00; 0.00
32005462.492000; -0.01; 0.00; 0.00
32020743.065000; -0.01; 0.00; 0.00
32036341.836000; -0.02; 0.00; 0.00
32051693.647000; -0.02; 0.00; 0.00
32067463.389000; -0.02; 0.00; 0.00
32083355.423000; -0.02; 0.00; 0.00
32100196.110000; -0.02; 0.00; 0.00
32116337.478000; -0.02; 0.00; 0.00
32132331.619000; -0.03; 0.00; 0.00
32148354.256000; -0.03; 0.00; 0.00
32164813.820000; -0.03; 0.00; 0.00
32180133.575000; -0.03; 0.00; 0.00
32195542.377000; -0.03; 0.00; 0.00
32211462.906000; -0.03; 0.00; 0.00
32226760.101000; -0.03; 0.00; 0.00
32242377.868000; -0.04; 0.00; 0.00
32258256.842000; -0.04; 0.00; 0.00
32274133.440000; -0.04; 0.00; 0.00
32290581.131000; -0.04; 0.00; 0.00
32305772.657000; -0.04; 0.00; 0.00
32323642.736000; -0.04; 0.00; 0.00
32338600.363000; -0.04; 0.00; 0.00
32354538.701000; -0.04; 0.00; 0.00
32370488.913000; -0.04; 0.00; 0.00
32386511.550000; -0.04; 0.00; 0.00
32402696.847000; -0.04; 0.00; 0.00
32418334.798000; -0.04; 0.00; 0.00
32434492.788000; -0.03; 0.00; 0.00
32450529.672000; -0.03; 0.00; 0.00
32466922.747000; -0.03; 0.00; 0.00
32482497.772000; -0.03; 0.00; 0.00
32498629.640000; -0.03; 0.00; 0.00
32514348.328000; -0.03; 0.00; 0.00
32530577.556000; -0.03; 0.00; 0.00
32546483.837000; -0.03; 0.00; 0.00
32562624.017000; -0.02; 0.00; 0.00
32578447.187000; -0.02; 0.00; 0.00
32594321.411000; -0.02; 0.00; 0.00
32610877.147000; -0.02; 0.00; 0.00
32626095.980000; -0.02; 0.00; 0.00
32642091.309000; -0.02; 0.00; 0.00
32657857.489000; -0.02; 0.00; 0.00
32676472.006000; -0.02; 0.00; 0.00
32692814.027000; -0.01; 0.00; 0.00
32708283.381000; -0.01; 0.00; 0.00
32723660.126000; -0.01; 0.00; 0.00
32739412.058000; -0.01; 0.00; 0.00
32755219.794000; -0.01; 0.00; 0.00
32770533.611000; -0.01; 0.00; 0.00
32786723.658000; -0.01; 0.00; 0.00
32802854.339000; -0.00; 0.00; 0.00
32818451.922000; -0.00; 0.00; 0.00
32834674.026000; -0.00; 0.00; 0.00
32850129.133000; -0.00; 0.00; 0.00
32866319.179000; 0.00; 0.00; 0.00
32884579.880000; 0.00; 0.00; 0.00
32900570.460000; 0.00; 0.00; 0.00
32915460.411000; 0.00; 0.00; 0.00
32931001.003000; 0.01; 0.00; 0.00
32946780.243000; 0.01; 0.00; 0.00
32962541.674000; 0.01; 0.00; 0.00
32978198.622000; 0.01; 0.00; 0.00
32994345.926000; 0.01; 0.00; 0.00
33010343.629000; 0.01; 0.00; 0.00
33027095.269000; 0.01; 0.00; 0.00
33042641.798000; 0.01; 0.00; 0.00
33058779.604000; 0.02; 0.00; 0.00
33075303.282000; 0.02; 0.00; 0.00
33090864.058000; 0.02; 0.00; 0.00
33106492.511000; 0.02; 0.00; 0.00
33122632.691000; 0.02; 0.00; 0.00
33138538.972000; 0.02; 0.00; 0.00
33154863.184000; 0.02; 0.00; 0.00
33170377.656000; 0.02; 0.00; 0.00
33186334.991000; 0.03; 0.00; 0.00
33202555.907000; 0.03; 0.00; 0.00
33218680.652000; 0.03; 0.00; 0.00
33234895.632000; 0.03; 0.00; 0.00
33250337.679000; 0.03; 0.00; 0.00
33266565.719000; 0.03; 0.00; 0.00
33282334.273000; 0.03; 0.00; 0.00
33298643.050000; 0.03; 0.00; 0.00
33314668.061000; 0.04; 0.00; 0.00
33330894.914000; 0.04; 0.00; 0.00
33346098.313000; 0.03; 0.00; 0.00
33361593.788000; 0.03; 0.00; 0.00
33377506.006000; 0.03; 0.00; 0.00
33393837.341000; 0.03; 0.00; 0.00
33410203.108000; 0.03; 0.00; 0.00
33425875.491000; 0.03; 0.00; 0.00
33444402.148000; 0.03; 0.00; 0.00
33460320.302000; 0.03; 0.00; 0.00
33475522.514000; 0.03; 0.00; 0.00
33491479.849000; 0.03; 0.00; 0.00
33508590.054000; 0.02; 0.00; 0.00
33524345.548000; 0.02; 0.00; 0.00
33540916.719000; 0.02; 0.00; 0.00
33556498.867000; 0.02; 0.00; 0.00
33572365.967000; 0.02; 0.00; 0.00
33589160.350000; 0.02; 0.00; 0.00
33604778.117000; 0.02; 0.00; 0.00
33620357.891000; 0.02; 0.00; 0.00
33635764.318000; 0.02; 0.00; 0.00
33651536.434000; 0.02; 0.00; 0.00
33667451.027000; 0.02; 0.00; 0.00
33682437.149000; 0.01; 0.00; 0.00
33697650.046000; 0.01; 0.00; 0.00
33717538.538000; 0.01; 0.00; 0.00
33729603.898000; 0.01; 0.00; 0.00
33746091.957000; 0.01; 0.00; 0.00
33761931.750000; 0.01; 0.00; 0.00
33778016.127000; 0.01; 0.00; 0.00
33793795.367000; 0.01; 0.00; 0.00
33810528.010000; 0.01; 0.00; 0.00
33827168.044000; 0.01; 0.00; 0.00
33843085.011000; 0.00; 0.00; 0.00
33858459.381000; 0.00; 0.00; 0.00
33874423.840000; 0.00; 0.00; 0.00
33892766.465000; 0.00; 0.00; 0.00
33907963.927000; 0.00; 0.00; 0.00
33923713.485000; -0.00; 0.00; 0.00
33939503.411000; -0.00; 0.00; 0.00
33955676.835000; -0.00; 0.00; 0.00
33971571.243000; -0.00; 0.00; 0.00
33986768.705000; -0.00; 0.00; 0.00
34002907.698000; -0.00; 0.00; 0.00
34019570.291000; -0.01; 0.00; 0.00
34034707.200000; -0.01; 0.00; 0.00
34050335.653000; -0.01; 0.00; 0.00
34065721.896000; -0.01; 0.00; 0.00
34082602.952000; -0.01; 0.00; 0.00
34098232.593000; -0.01; 0.00; 0.00
34114392.957000; -0.01; 0.00; 0.00
34130376.413000; -0.01; 0.00; 0.00
34145789.964000; -0.01; 0.00; 0.00
34164364.112000; -0.01; 0.00; 0.00
34180504.292000; -0.02; 0.00; 0.00
34196025.888000; -0.02; 0.00; 0.00
34211136.677000; -0.02; 0.00; 0.00
34227042.958000; -0.02; 0.00; 0.00
34243117.836000; -0.02; 0.00; 0.00
34257904.492000; -0.02; 0.00; 0.00
34274280.945000; -0.02; 0.00; 0.00
34290643.150000; -0.02; 0.00; 0.00
34305973.590000; -0.02; 0.00; 0.00
34323631.142000; -0.02; 0.00; 0.00
34338466.477000; -0.02; 0.00; 0.00
34354542.543000; -0.02; 0.00; 0.00
34371354.735000; -0.02; 0.00; 0.00
34387437.924000; -0.02; 0.00; 0.00
34402627.076000; -0.02; 0.00; 0.00
34418701.954000; -0.02; 0.00; 0.00
34434356.527000; -0.02; 0.00; 0.00
34450622.561000; -0.02; 0.00; 0.00
34466704.563000; -0.02; 0.00; 0.00
34482331.829000; -0.02; 0.00; 0.00
34498532.561000; -0.02; 0.00; 0.00
34515196.341000; -0.02; 0.00; 0.00
34530859.225000; -0.02; 0.00; 0.00
34546106.554000; -0.01; 0.00; 0.00
34561693.451000; -0.01; 0.00; 0.00
34577781.390000; -0.01; 0.00; 0.00
34596843.519000; -0.01; 0.00; 0.00
34612490.969000; -0.01; 0.00; 0.00
34627807.161000; -0.01; 0.00; 0.00
34643715.817000; -0.01; 0.00; 0.00
34658795.737000; -0.01; 0.00; 0.00
34674805.313000; -0.01; 0.00; 0.00
34690489.569000; -0.01; 0.00; 0.00
34707591.464000; -0.01; 0.00; 0.00
34723567.796000; -0.01; 0.00; 0.00
34738951.664000; -0.01; 0.00; 0.00
34754402.022000; -0.01; 0.00; 0.00
34770340.360000; -0.01; 0.00; 0.00
34786104.166000; -0.01; 0.00; 0.00
34802341.704000; -0.00; 0.00; 0.00
34818597.052000; -0.00; 0.00; 0.00
34834750.292000; -0.00; 0.00; 0.00
34850340.751000; -0.00; 0.00; 0.00
34866144.925000; -0.00; 0.00; 0.00
34882586.679000; -0.00; 0.00; 0.00
34898655.621000; -0.00; 0.00; 0.00
34914451.483000; 0.00; 0.00; 0.00
34930474.120000; 0.00; 0.00; 0.00
34946345.970000; 0.00; 0.00; 0.00
34962525.331000; 0.00; 0.00; 0.00
34978460.107000; 0.00; 0.00; 0.00
34994144.363000; 0.00; 0.00; 0.00
35010091.013000; 0.00; 0.00; 0.00
35026364.171000; 0.00; 0.00; 0.00
35042103.042000; 0.01; 0.00; 0.00
35057866.848000; 0.01; 0.00; 0.00
35074452.266000; 0.01; 0.00; 0.00
35090131.772000; 0.01; 0.00; 0.00
35106917.844000; 0.01; 0.00; 0.00
35122615.161000; 0.01; 0.00; 0.00
35138500.071000; 0.01; 0.00; 0.00
35157407.851000; 0.01; 0.00; 0.00
35173178.780000; 0.01; 0.00; 0.00
35188829.791000; 0.01; 0.00; 0.00
35204585.285000; 0.01; 0.00; 0.00
35220498.690000; 0.01; 0.00; 0.00
35236300.489000; 0.01; 0.00; 0.00
35251642.802000; 0.01; 0.00; 0.00
35267346.055000; 0.01; 0.00; 0.00
35282536.394000; 0.01; 0.00; 0.00
35299345.024000; 0.02; 0.00; 0.00
35314696.836000; 0.02; 0.00; 0.00
35331689.498000; 0.02; 0.00; 0.00
35346451.221000; 0.02; 0.00; 0.00
35362223.337000; 0.02; 0.00; 0.00
35378000.203000; 0.02; 0.00; 0.00
35394229.430000; 0.01; 0.00; 0.00
35409829.388000; 0.01; 0.00; 0.00
35425950.571000; 0.01; 0.00; 0.00
35442328.211000; 0.01; 0.00; 0.00
35459072.727000; 0.01; 0.00; 0.00
35474930.329000; 0.01; 0.00; 0.00
35490885.290000; 0.01; 0.00; 0.00
35507625.057000; 0.01; 0.00; 0.00
35523428.043000; 0.01; 0.00; 0.00
35538705.055000; 0.01; 0.00; 0.00
35554753.812000; 0.01; 0.00; 0.00
35570358.519000; 0.01; 0.00; 0.00
35586359.785000; 0.01; 0.00; 0.00
35603475.926000; 0.01; 0.00; 0.00
35619547.243000; 0.01; 0.00; 0.00
35635404.845000; 0.01; 0.00; 0.00
35651079.602000; 0.01; 0.00; 0.00
35666332.868000; 0.01; 0.00; 0.00
